Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/button_Daftar""))",Chrome 115.0.0.0,,,2023-08-13 17:55:09,2023-08-13 17:55:11,"2,001s",PASSED
delay(5),Chrome 115.0.0.0,,,2023-08-13 17:55:11,2023-08-13 17:55:16,"5,011s",PASSED
closeBrowser(),Chrome 115.0.0.0,,,2023-08-13 17:55:16,2023-08-13 17:55:17,"0,650s",PASSED
,,,,,,,
Test Cases/Website/SW-Register/SW-REG16,Chrome 115.0.0.0,,,2023-08-13 17:55:17,2023-08-13 17:55:34,"17,288s",PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-13 17:55:17,2023-08-13 17:55:18,"1,160s",PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-13 17:55:18,2023-08-13 17:55:18,"0,126s",PASSED
"navigateToUrl(""https://demo-app.online/"")",Chrome 115.0.0.0,,,2023-08-13 17:55:18,2023-08-13 17:55:20,"1,375s",PASSED
"click(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/button_Buat Akun""))",Chrome 115.0.0.0,,,2023-08-13 17:55:20,2023-08-13 17:55:21,"1,148s",PASSED
"setText(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/input_Nama_name""), nama_iqbal)",Chrome 115.0.0.0,,,2023-08-13 17:55:21,2023-08-13 17:55:22,"1,041s",PASSED
"setText(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/input_Tanggal lahir_birth_date""), tgl_lhir)",Chrome 115.0.0.0,,,2023-08-13 17:55:22,2023-08-13 17:55:23,"0,986s",PASSED
"setText(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/input_E-Mail_email""), ""iqbalm213@gmail.com"")",Chrome 115.0.0.0,,,2023-08-13 17:55:23,2023-08-13 17:55:24,"0,960s",PASSED
"setText(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/input_Whatsapp_whatsapp""), ""021752157766"")",Chrome 115.0.0.0,,,2023-08-13 17:55:24,2023-08-13 17:55:24,"0,681s",PASSED
"setText(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/input_Kata Sandi_password""), iqbal_pass)",Chrome 115.0.0.0,,,2023-08-13 17:55:24,2023-08-13 17:55:25,"0,703s",PASSED
"setText(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/input_Konfirmasi kata sandi_password_confirmation""), iqbal_pass)",Chrome 115.0.0.0,,,2023-08-13 17:55:25,2023-08-13 17:55:26,"1,116s",PASSED
"click(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/input_Konfirmasi checkbox terms_and_condition""))",Chrome 115.0.0.0,,,2023-08-13 17:55:26,2023-08-13 17:55:27,"0,377s",PASSED
"click(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/button_Daftar""))",Chrome 115.0.0.0,,,2023-08-13 17:55:27,2023-08-13 17:55:27,"0,833s",PASSED
takeScreenshot(),Chrome 115.0.0.0,,,2023-08-13 17:55:27,2023-08-13 17:55:28,"0,800s",PASSED
delay(5),Chrome 115.0.0.0,,,2023-08-13 17:55:28,2023-08-13 17:55:33,"5,014s",PASSED
closeBrowser(),Chrome 115.0.0.0,,,2023-08-13 17:55:33,2023-08-13 17:55:34,"0,641s",PASSED
,,,,,,,
Test Cases/Website/SW-Register/SW-REG17,Chrome 115.0.0.0,,,2023-08-13 17:55:34,2023-08-13 17:55:50,"16,395s",PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-13 17:55:34,2023-08-13 17:55:35,"1,142s",PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-13 17:55:35,2023-08-13 17:55:35,"0,140s",PASSED
"navigateToUrl(""https://demo-app.online/"")",Chrome 115.0.0.0,,,2023-08-13 17:55:35,2023-08-13 17:55:37,"1,452s",PASSED
"click(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/button_Buat Akun""))",Chrome 115.0.0.0,,,2023-08-13 17:55:37,2023-08-13 17:55:38,"1,288s",PASSED
"setText(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/input_Nama_name""), nama_iqbal)",Chrome 115.0.0.0,,,2023-08-13 17:55:38,2023-08-13 17:55:39,"1,112s",PASSED
"setText(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/input_Tanggal lahir_birth_date""), tgl_lhir)",Chrome 115.0.0.0,,,2023-08-13 17:55:39,2023-08-13 17:55:40,"0,894s",PASSED
"setText(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/input_E-Mail_email""), ""@"")",Chrome 115.0.0.0,,,2023-08-13 17:55:40,2023-08-13 17:55:41,"0,818s",PASSED
"setText(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/input_Whatsapp_whatsapp""), ""021752157766"")",Chrome 115.0.0.0,,,2023-08-13 17:55:41,2023-08-13 17:55:42,"0,671s",PASSED
"setText(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/input_Kata Sandi_password""), iqbal_pass)",Chrome 115.0.0.0,,,2023-08-13 17:55:42,2023-08-13 17:55:42,"0,674s",PASSED
"setText(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/input_Konfirmasi kata sandi_password_confirmation""), iqbal_pass)",Chrome 115.0.0.0,,,2023-08-13 17:55:42,2023-08-13 17:55:43,"0,684s",PASSED
"click(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/input_Konfirmasi checkbox terms_and_condition""))",Chrome 115.0.0.0,,,2023-08-13 17:55:43,2023-08-13 17:55:44,"0,611s",PASSED
"click(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/button_Daftar""))",Chrome 115.0.0.0,,,2023-08-13 17:55:44,2023-08-13 17:55:44,"0,383s",PASSED
takeScreenshot(),Chrome 115.0.0.0,,,2023-08-13 17:55:44,2023-08-13 17:55:45,"0,495s",PASSED
delay(5),Chrome 115.0.0.0,,,2023-08-13 17:55:45,2023-08-13 17:55:50,"5,009s",PASSED
closeBrowser(),Chrome 115.0.0.0,,,2023-08-13 17:55:50,2023-08-13 17:55:50,"0,668s",PASSED
,,,,,,,
Test Cases/Website/SW-Register/SW-REG18,Chrome 115.0.0.0,,,2023-08-13 17:55:50,2023-08-13 17:56:07,"17,230s",PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-13 17:55:51,2023-08-13 17:55:52,"1,151s",PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-13 17:55:52,2023-08-13 17:55:52,"0,125s",PASSED
"navigateToUrl(""https://demo-app.online/"")",Chrome 115.0.0.0,,,2023-08-13 17:55:52,2023-08-13 17:55:54,"2,429s",PASSED
"click(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/button_Buat Akun""))",Chrome 115.0.0.0,,,2023-08-13 17:55:54,2023-08-13 17:55:55,"1,162s",PASSED
"setText(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/input_Nama_name""), nama_iqbal)",Chrome 115.0.0.0,,,2023-08-13 17:55:55,2023-08-13 17:55:56,"1,005s",PASSED
"setText(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/input_Tanggal lahir_birth_date""), tgl_lhir)",Chrome 115.0.0.0,,,2023-08-13 17:55:56,2023-08-13 17:55:57,"0,955s",PASSED
"setText(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/input_E-Mail_email""), ""@followedpart.com"")",Chrome 115.0.0.0,,,2023-08-13 17:55:57,2023-08-13 17:55:58,"0,911s",PASSED
"setText(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/input_Whatsapp_whatsapp""), ""021752157766"")",Chrome 115.0.0.0,,,2023-08-13 17:55:58,2023-08-13 17:55:59,"0,675s",PASSED
"setText(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/input_Kata Sandi_password""), iqbal_pass)",Chrome 115.0.0.0,,,2023-08-13 17:55:59,2023-08-13 17:56:00,"0,688s",PASSED
"setText(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/input_Konfirmasi kata sandi_password_confirmation""), iqbal_pass)",Chrome 115.0.0.0,,,2023-08-13 17:56:00,2023-08-13 17:56:00,"0,677s",PASSED
"click(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/input_Konfirmasi checkbox terms_and_condition""))",Chrome 115.0.0.0,,,2023-08-13 17:56:00,2023-08-13 17:56:01,"0,607s",PASSED
"click(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/button_Daftar""))",Chrome 115.0.0.0,,,2023-08-13 17:56:01,2023-08-13 17:56:01,"0,388s",PASSED
takeScreenshot(),Chrome 115.0.0.0,,,2023-08-13 17:56:01,2023-08-13 17:56:02,"0,483s",PASSED
delay(5),Chrome 115.0.0.0,,,2023-08-13 17:56:02,2023-08-13 17:56:07,"5,007s",PASSED
closeBrowser(),Chrome 115.0.0.0,,,2023-08-13 17:56:07,2023-08-13 17:56:07,"0,655s",PASSED
,,,,,,,
Test Cases/Website/SW-Register/SW-REG19,Chrome 115.0.0.0,,,2023-08-13 17:56:08,2023-08-13 17:56:25,"17,728s",PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-13 17:56:08,2023-08-13 17:56:09,"1,186s",PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-13 17:56:09,2023-08-13 17:56:09,"0,128s",PASSED
"navigateToUrl(""https://demo-app.online/"")",Chrome 115.0.0.0,,,2023-08-13 17:56:09,2023-08-13 17:56:12,"2,464s",PASSED
"click(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/button_Buat Akun""))",Chrome 115.0.0.0,,,2023-08-13 17:56:12,2023-08-13 17:56:12,"0,818s",PASSED
"setText(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/input_Nama_name""), nama_iqbal)",Chrome 115.0.0.0,,,2023-08-13 17:56:12,2023-08-13 17:56:13,"1,057s",PASSED
"setText(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/input_Tanggal lahir_birth_date""), tgl_lhir)",Chrome 115.0.0.0,,,2023-08-13 17:56:13,2023-08-13 17:56:14,"0,902s",PASSED
"setText(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/input_E-Mail_email""), ""p8h0w4o3pd@qiott.com"")",Chrome 115.0.0.0,,,2023-08-13 17:56:14,2023-08-13 17:56:15,"0,814s",PASSED
"setText(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/input_Whatsapp_whatsapp""), ""021752157766"")",Chrome 115.0.0.0,,,2023-08-13 17:56:15,2023-08-13 17:56:16,"0,678s",PASSED
"setText(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/input_Kata Sandi_password""), ""@@@@@"")",Chrome 115.0.0.0,,,2023-08-13 17:56:16,2023-08-13 17:56:17,"0,677s",PASSED
"setText(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/input_Konfirmasi kata sandi_password_confirmation""), ""@@@@@"")",Chrome 115.0.0.0,,,2023-08-13 17:56:17,2023-08-13 17:56:17,"0,678s",PASSED
"click(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/input_Konfirmasi checkbox terms_and_condition""))",Chrome 115.0.0.0,,,2023-08-13 17:56:17,2023-08-13 17:56:18,"0,714s",PASSED
"click(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/button_Daftar""))",Chrome 115.0.0.0,,,2023-08-13 17:56:18,2023-08-13 17:56:19,"0,881s",PASSED
takeScreenshot(),Chrome 115.0.0.0,,,2023-08-13 17:56:19,2023-08-13 17:56:20,"0,769s",PASSED
delay(5),Chrome 115.0.0.0,,,2023-08-13 17:56:20,2023-08-13 17:56:25,"5,005s",PASSED
closeBrowser(),Chrome 115.0.0.0,,,2023-08-13 17:56:25,2023-08-13 17:56:25,"0,655s",PASSED
,,,,,,,
Test Cases/Website/SW-Register/SW-REG20,Chrome 115.0.0.0,,,2023-08-13 17:56:25,2023-08-13 17:56:43,"17,268s",PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-13 17:56:26,2023-08-13 17:56:27,"1,212s",PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-13 17:56:27,2023-08-13 17:56:27,"0,143s",PASSED
"navigateToUrl(""https://demo-app.online/"")",Chrome 115.0.0.0,,,2023-08-13 17:56:27,2023-08-13 17:56:29,"1,665s",PASSED
"click(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/button_Buat Akun""))",Chrome 115.0.0.0,,,2023-08-13 17:56:29,2023-08-13 17:56:30,"1,077s",PASSED
"setText(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/input_Nama_name""), nama_iqbal)",Chrome 115.0.0.0,,,2023-08-13 17:56:30,2023-08-13 17:56:31,"0,996s",PASSED
"setText(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/input_Tanggal lahir_birth_date""), tgl_lhir)",Chrome 115.0.0.0,,,2023-08-13 17:56:31,2023-08-13 17:56:32,"0,883s",PASSED
"setText(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/input_E-Mail_email""), ""p8h0w4o3pd@qiott.com"")",Chrome 115.0.0.0,,,2023-08-13 17:56:32,2023-08-13 17:56:32,"0,809s",PASSED
"setText(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/input_Whatsapp_whatsapp""), ""021752157766"")",Chrome 115.0.0.0,,,2023-08-13 17:56:32,2023-08-13 17:56:33,"0,692s",PASSED
"setText(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/input_Kata Sandi_password""), ""pass"")",Chrome 115.0.0.0,,,2023-08-13 17:56:33,2023-08-13 17:56:34,"0,667s",PASSED
"setText(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/input_Konfirmasi kata sandi_password_confirmation""), ""pass"")",Chrome 115.0.0.0,,,2023-08-13 17:56:34,2023-08-13 17:56:34,"0,684s",PASSED
"click(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/input_Konfirmasi checkbox terms_and_condition""))",Chrome 115.0.0.0,,,2023-08-13 17:56:34,2023-08-13 17:56:35,"0,818s",PASSED
"click(findTestObject(""Web - Register/Page_Buat akun dan dapatkan akses di Coding.ID/button_Daftar""))",Chrome 115.0.0.0,,,2023-08-13 17:56:35,2023-08-13 17:56:36,"0,922s",PASSED
takeScreenshot(),Chrome 115.0.0.0,,,2023-08-13 17:56:36,2023-08-13 17:56:37,"0,756s",PASSED
delay(5),Chrome 115.0.0.0,,,2023-08-13 17:56:37,2023-08-13 17:56:42,"5,003s",PASSED
closeBrowser(),Chrome 115.0.0.0,,,2023-08-13 17:56:42,2023-08-13 17:56:43,"0,642s",PASSED
